Commodity,Commodity_ID,Year,Month,Price,Arrivals
Sesamum,27,2019,May,10939.78,11900.5
Sesamum,27,2019,June,11484.97,27462.08
Sesamum,27,2019,July,10713.85,16750.55
Sesamum,27,2019,August,10188.66,17651.85
Sesamum,27,2019,September,11119.59,16078.64
Sesamum,27,2019,October,11152.26,45410.7
Sesamum,27,2019,November,10667.28,64636.16
Sesamum,27,2019,December,10144.77,39669.45
Sesamum,27,2020,January,10295.08,18048.08
Sesamum,27,2020,February,9360.46,8943.2
Sesamum,27,2020,March,9308.36,6021.45
Sesamum,27,2020,April,10406.49,2052.07
Sesamum,27,2020,May,9285.18,22775.98
Sesamum,27,2020,June,8762.12,55957.0
Sesamum,27,2020,July,8591.24,26746.3
Sesamum,27,2020,August,8926.47,10683.51
Sesamum,27,2020,September,9575.45,11843.09
Sesamum,27,2020,October,9327.59,29498.75
Sesamum,27,2020,November,9566.56,24639.21
Sesamum,27,2020,December,9164.67,29710.07
Sesamum,27,2021,January,8731.39,22271.89
Sesamum,27,2021,February,7909.93,18255.66
Sesamum,27,2021,March,7893.74,6106.55
Sesamum,27,2021,April,9507.68,4618.34
Sesamum,27,2021,May,8623.15,13005.52
Sesamum,27,2021,June,8137.55,43609.53
Sesamum,27,2021,July,8420.83,28030.81
Sesamum,27,2021,August,9656.45,22864.38
Sesamum,27,2021,September,9747.62,16474.16
Sesamum,27,2021,October,9930.5,33731.52
Sesamum,27,2021,November,10473.01,23863.41
Sesamum,27,2021,December,10004.15,20166.3
Sesamum,27,2022,January,9652.45,14419.69
Sesamum,27,2022,February,9475.01,12723.02
Sesamum,27,2022,March,9987.96,7375.53
Sesamum,27,2022,April,9928.95,6841.38
Sesamum,27,2022,May,9867.37,29198.03
Sesamum,27,2022,June,10448.89,56375.72
Sesamum,27,2022,July,11427.37,20627.11
Sesamum,27,2022,August,11319.47,9874.4
Sesamum,27,2022,September,11386.98,11939.45
Sesamum,27,2022,October,11501.01,24269.25
Sesamum,27,2022,November,12287.76,30438.08
Sesamum,27,2022,December,12491.59,15083.69
Sesamum,27,2023,January,13322.59,9197.14
Sesamum,27,2023,February,13410.5,4707.44
Sesamum,27,2023,March,13688.39,2347.57
Sesamum,27,2023,April,14061.72,2968.7
Sesamum,27,2023,May,13319.26,50714.11
Sesamum,27,2023,June,12984.27,54427.09
Sesamum,27,2023,July,15323.74,17146.0
Sesamum,27,2023,August,15540.64,9010.6
Sesamum,27,2023,September,15016.03,8064.8
Sesamum,27,2023,October,14723.87,42272.69
Sesamum,27,2023,November,14853.77,12670.75
Sesamum,27,2023,December,14469.3,11438.26
Sesamum,27,2024,January,13830.93,5758.0
Sesamum,27,2024,February,13318.31,6474.85
Sesamum,27,2024,March,12959.09,4144.49
Sesamum,27,2024,April,13239.84,10350.53
Sesamum,27,2024,May,13313.81,58143.87
Sesamum,27,2024,June,12730.89,64422.03
Sesamum,27,2024,July,12437.88,20056.52
Sesamum,27,2024,August,12394.65,12425.13
Sesamum,27,2024,September,12749.25,18765.43
Sesamum,27,2024,October,11756.28,21095.1
Sesamum,27,2024,November,,
Sesamum,27,2024,December,,
Avare Dal,32,2011,January,5148.01,662.3
Avare Dal,32,2011,February,4242.0,444.8
Avare Dal,32,2011,March,4320.89,616.0
Avare Dal,32,2011,April,3740.22,174.0
Avare Dal,32,2011,May,4069.04,126.0
Avare Dal,32,2011,June,4377.47,182.0
Avare Dal,32,2011,July,5052.2,673.0
Avare Dal,32,2011,August,4972.03,392.5
Avare Dal,32,2011,September,4297.33,150.0
Avare Dal,32,2011,October,4155.8,181.0
Avare Dal,32,2011,November,1830.35,514.0
Avare Dal,32,2011,December,3297.05,139.0
Avare Dal,32,2012,January,2958.56,295.5
Avare Dal,32,2012,February,2856.73,737.02
Avare Dal,32,2012,March,3815.0,197.0
Avare Dal,32,2012,April,2354.4,469.3
Avare Dal,32,2012,May,2447.25,590.0
Avare Dal,32,2012,June,3490.43,232.0
Avare Dal,32,2012,July,4662.82,234.0
Avare Dal,32,2012,August,5359.03,166.0
Avare Dal,32,2012,September,5340.1,192.0
Avare Dal,32,2012,October,5680.0,195.0
Avare Dal,32,2012,November,5866.24,174.2
Avare Dal,32,2012,December,6003.95,123.0
Avare Dal,32,2013,January,4987.79,211.0
Avare Dal,32,2013,February,3114.27,1012.0
Avare Dal,32,2013,March,2127.13,1746.0
Avare Dal,32,2013,April,5488.21,214.0
Avare Dal,32,2013,May,6204.68,225.0
Avare Dal,32,2013,June,6291.7,217.0
Avare Dal,32,2013,July,7038.38,191.5
Avare Dal,32,2013,August,7288.23,51.0
Avare Dal,32,2013,September,8183.8,105.0
Avare Dal,32,2013,October,8184.09,44.0
Avare Dal,32,2013,November,,
Avare Dal,32,2013,December,,
Avare Dal,32,2014,January,7360.93,64.0
Avare Dal,32,2014,February,6346.67,194.0
Avare Dal,32,2014,March,7214.39,132.0
Avare Dal,32,2014,April,7187.06,116.0
Avare Dal,32,2014,May,6960.17,172.0
Avare Dal,32,2014,June,7076.26,198.0
Avare Dal,32,2014,July,4646.46,99.0
Avare Dal,32,2014,August,6130.64,186.0
Avare Dal,32,2014,September,7195.37,173.0
Avare Dal,32,2014,October,7187.09,31.0
Avare Dal,32,2014,November,6000.0,15.0
Avare Dal,32,2014,December,7685.0,10.0
Avare Dal,32,2015,January,5571.3,683.0
Avare Dal,32,2015,February,4247.43,694.0
Avare Dal,32,2015,March,5232.74,124.0
Avare Dal,32,2015,April,4942.3,156.0
Avare Dal,32,2015,May,4992.8,139.0
Avare Dal,32,2015,June,5904.25,141.0
Avare Dal,32,2015,July,6141.54,136.0
Avare Dal,32,2015,August,5401.65,211.0
Avare Dal,32,2015,September,5500.0,176.0
Avare Dal,32,2015,October,5488.67,159.0
Avare Dal,32,2015,November,5339.52,187.0
Avare Dal,32,2015,December,5523.29,197.5
Avare Dal,32,2016,January,5350.0,103.0
Avare Dal,32,2016,February,3844.96,281.1
Avare Dal,32,2016,March,2771.4,619.0
Avare Dal,32,2016,April,3058.41,230.0
Avare Dal,32,2016,May,4738.18,107.0
Avare Dal,32,2016,June,3944.23,78.0
Avare Dal,32,2016,July,4332.51,97.0
Avare Dal,32,2016,August,3769.87,83.0
Avare Dal,32,2016,September,5247.82,46.0
Avare Dal,32,2016,October,1573.23,4111.0
Avare Dal,32,2016,November,6441.18,123.0
Avare Dal,32,2016,December,7655.5,116.0
Avare Dal,32,2017,January,5231.82,93.0
Avare Dal,32,2017,February,5765.87,140.0
Avare Dal,32,2017,March,8289.97,66.7
Avare Dal,32,2017,April,7202.51,62.0
Avare Dal,32,2017,May,7952.71,52.0
Avare Dal,32,2017,June,8593.99,67.9
Avare Dal,32,2017,July,6309.19,172.1
Avare Dal,32,2017,August,6226.27,128.66
Avare Dal,32,2017,September,8051.02,51.3
Avare Dal,32,2017,October,1649.55,3823.0
Avare Dal,32,2017,November,1912.92,1205.0
Avare Dal,32,2017,December,6998.93,47.0
Avare Dal,32,2018,January,3900.5,163.0
Avare Dal,32,2018,February,3887.49,952.0
Avare Dal,32,2018,March,4026.23,349.0
Avare Dal,32,2018,April,4732.1,206.1
Avare Dal,32,2018,May,4643.29,82.0
Avare Dal,32,2018,June,4765.1,96.0
Avare Dal,32,2018,July,5355.64,84.0
Avare Dal,32,2018,August,4866.88,76.1
Avare Dal,32,2018,September,3946.34,89.0
Avare Dal,32,2018,October,1867.01,4144.0
Avare Dal,32,2018,November,2090.4,1079.0
Avare Dal,32,2018,December,3836.08,208.0
Avare Dal,32,2019,January,4055.27,763.3
Avare Dal,32,2019,February,3892.44,520.0
Avare Dal,32,2019,March,3503.52,287.0
Avare Dal,32,2019,April,3921.76,266.0
Avare Dal,32,2019,May,4316.72,174.0
Avare Dal,32,2019,June,4740.93,149.0
Avare Dal,32,2019,July,3985.62,240.0
Avare Dal,32,2019,August,4269.38,201.0
Avare Dal,32,2019,September,4182.36,155.0
Avare Dal,32,2019,October,4208.49,187.0
Avare Dal,32,2019,November,4087.32,192.0
Avare Dal,32,2019,December,3807.43,205.0
Avare Dal,32,2020,January,3224.01,278.0
Avare Dal,32,2020,February,3592.49,485.0
Avare Dal,32,2020,March,3693.22,250.0
Avare Dal,32,2020,April,4199.75,81.0
Avare Dal,32,2020,May,5224.18,88.0
Avare Dal,32,2020,June,4824.67,129.0
Avare Dal,32,2020,July,4463.53,133.0
Avare Dal,32,2020,August,4637.41,141.0
Avare Dal,32,2020,September,4381.21,122.0
Avare Dal,32,2020,October,4310.16,366.0
Avare Dal,32,2020,November,4296.44,183.0
Avare Dal,32,2020,December,4715.38,117.0
Avare Dal,32,2021,January,4136.71,184.0
Avare Dal,32,2021,February,4516.51,211.0
Avare Dal,32,2021,March,4897.69,251.0
Avare Dal,32,2021,April,5363.33,105.0
Avare Dal,32,2021,May,5664.76,105.0
Avare Dal,32,2021,June,5700.79,126.0
Avare Dal,32,2021,July,6029.36,147.0
Avare Dal,32,2021,August,5756.8,213.0
Avare Dal,32,2021,September,5753.9,175.0
Avare Dal,32,2021,October,5663.27,129.0
Avare Dal,32,2021,November,5592.79,116.0
Avare Dal,32,2021,December,5233.36,149.0
Avare Dal,32,2022,January,6041.0,114.0
Avare Dal,32,2022,February,6341.82,285.7
Avare Dal,32,2022,March,7432.41,166.1
Avare Dal,32,2022,April,8358.69,110.0
Avare Dal,32,2022,May,8542.77,171.0
Avare Dal,32,2022,June,8246.57,169.0
Avare Dal,32,2022,July,8617.52,174.0
Avare Dal,32,2022,August,9442.11,190.0
Avare Dal,32,2022,September,10342.73,117.0
Avare Dal,32,2022,October,10243.88,188.0
Avare Dal,32,2022,November,10321.04,143.0
Avare Dal,32,2022,December,10992.28,175.0
Avare Dal,32,2023,January,9222.84,91.0
Avare Dal,32,2023,February,10415.0,309.5
Avare Dal,32,2023,March,10640.09,234.27
Avare Dal,32,2023,April,11143.33,173.0
Avare Dal,32,2023,May,10744.52,106.0
Avare Dal,32,2023,June,12782.66,99.0
Avare Dal,32,2023,July,13761.66,98.0
Avare Dal,32,2023,August,13700.56,88.0
Avare Dal,32,2023,September,13117.12,73.0
Avare Dal,32,2023,October,14765.62,80.0
Avare Dal,32,2023,November,13686.66,75.0
Avare Dal,32,2023,December,13707.28,121.0
Avare Dal,32,2024,January,11270.75,77.0
Avare Dal,32,2024,February,9799.78,183.0
Avare Dal,32,2024,March,10914.62,180.0
Avare Dal,32,2024,April,13586.39,96.0
Avare Dal,32,2024,May,12603.85,118.0
Avare Dal,32,2024,June,14587.71,168.0
Avare Dal,32,2024,July,13317.1,152.0
Avare Dal,32,2024,August,13860.47,148.0
Avare Dal,32,2024,September,12435.62,113.0
Avare Dal,32,2024,October,10391.07,93.0
Avare Dal,32,2024,November,,
Avare Dal,32,2024,December,,
Bajra,33,2011,January,1345.8,117230.81
Bajra,33,2011,February,859.15,97633.63
Bajra,33,2011,March,903.5,84867.16
Bajra,33,2011,April,1048.73,74732.4
Bajra,33,2011,May,990.92,63554.89
Bajra,33,2011,June,942.71,162119.1
Bajra,33,2011,July,994.51,152073.4
Bajra,33,2011,August,939.11,88184.74
Bajra,33,2011,September,861.69,121686.11
Bajra,33,2011,October,804.57,231948.61
Bajra,33,2011,November,858.04,188215.81
Bajra,33,2011,December,912.99,169374.4
Bajra,33,2012,January,999.18,133373.3
Bajra,33,2012,February,1025.06,105731.78
Bajra,33,2012,March,1064.9,110743.56
Bajra,33,2012,April,1090.52,76417.12
Bajra,33,2012,May,1079.53,102059.2
Bajra,33,2012,June,992.69,202164.16
Bajra,33,2012,July,1063.34,121897.62
Bajra,33,2012,August,1217.24,69615.76
Bajra,33,2012,September,1212.13,57460.47
Bajra,33,2012,October,1071.41,531639.21
Bajra,33,2012,November,1212.14,229745.77
Bajra,33,2012,December,1378.44,152853.36
Bajra,33,2013,January,1320.53,92320.04
Bajra,33,2013,February,1341.04,68417.23
Bajra,33,2013,March,1355.06,54935.35
Bajra,33,2013,April,1361.28,55786.58
Bajra,33,2013,May,1393.45,77513.11
Bajra,33,2013,June,1339.15,199308.65
Bajra,33,2013,July,1237.29,174147.77
Bajra,33,2013,August,1235.42,102369.85
Bajra,33,2013,September,1181.26,204328.33
Bajra,33,2013,October,1137.4,386433.56
Bajra,33,2013,November,1199.21,257602.8
Bajra,33,2013,December,1265.63,157310.32
Bajra,33,2014,January,1294.71,129504.09
Bajra,33,2014,February,1288.83,86181.87
Bajra,33,2014,March,1355.16,73741.22
Bajra,33,2014,April,1372.0,63660.49
Bajra,33,2014,May,1268.05,81395.26
Bajra,33,2014,June,1202.72,140101.75
Bajra,33,2014,July,1188.59,176468.21
Bajra,33,2014,August,1248.9,76750.51
Bajra,33,2014,September,1171.79,114372.66
Bajra,33,2014,October,1106.16,372895.07
Bajra,33,2014,November,1064.34,308991.59
Bajra,33,2014,December,1099.02,181774.05
Bajra,33,2015,January,1165.51,142826.18
Bajra,33,2015,February,1127.65,98875.99
Bajra,33,2015,March,1207.48,67788.78
Bajra,33,2015,April,1216.7,60335.84
Bajra,33,2015,May,1238.05,95108.75
Bajra,33,2015,June,1196.82,113173.08
Bajra,33,2015,July,1186.74,45381.99
Bajra,33,2015,August,1258.53,34834.81
Bajra,33,2015,September,1257.53,99101.12
Bajra,33,2015,October,1249.86,200278.32
Bajra,33,2015,November,1299.4,105593.52
Bajra,33,2015,December,1420.09,78415.7
Bajra,33,2016,January,1437.53,43193.68
Bajra,33,2016,February,1457.4,39633.85
Bajra,33,2016,March,1560.17,29009.13
Bajra,33,2016,April,1664.21,28680.47
Bajra,33,2016,May,1684.79,45723.19
Bajra,33,2016,June,1548.13,123102.09
Bajra,33,2016,July,1567.57,60940.1
Bajra,33,2016,August,1584.12,31876.45
Bajra,33,2016,September,1352.21,109883.51
Bajra,33,2016,October,1310.28,234523.94
Bajra,33,2016,November,1491.68,175869.14
Bajra,33,2016,December,1445.04,96134.92
Bajra,33,2017,January,1416.04,97154.7
Bajra,33,2017,February,1415.94,79203.54
Bajra,33,2017,March,1364.99,86608.88
Bajra,33,2017,April,1398.2,45721.43
Bajra,33,2017,May,1356.83,63704.88
Bajra,33,2017,June,1237.31,131809.65
Bajra,33,2017,July,1133.56,82073.9
Bajra,33,2017,August,1212.78,63725.19
Bajra,33,2017,September,1162.84,130547.62
Bajra,33,2017,October,1113.49,283157.67
Bajra,33,2017,November,1143.08,252026.52
Bajra,33,2017,December,1138.1,164225.86
Bajra,33,2018,January,1134.25,113983.64
Bajra,33,2018,February,1122.4,84028.83
Bajra,33,2018,March,1176.93,76709.41
Bajra,33,2018,April,1202.35,51481.12
Bajra,33,2018,May,1235.87,59586.06
Bajra,33,2018,June,1213.51,120864.45
Bajra,33,2018,July,1225.45,63608.18
Bajra,33,2018,August,1348.65,40777.36
Bajra,33,2018,September,1363.88,52044.5
Bajra,33,2018,October,1483.38,186076.22
Bajra,33,2018,November,1541.21,133088.73
Bajra,33,2018,December,1586.28,111231.23
Bajra,33,2019,January,1727.41,92298.14
Bajra,33,2019,February,1838.53,57547.73
Bajra,33,2019,March,1860.15,48821.78
Bajra,33,2019,April,1960.56,45281.14
Bajra,33,2019,May,2080.96,44868.71
Bajra,33,2019,June,1894.8,101680.24
Bajra,33,2019,July,1853.02,119972.82
Bajra,33,2019,August,1957.33,43928.96
Bajra,33,2019,September,1790.95,92914.83
Bajra,33,2019,October,1717.73,285602.16
Bajra,33,2019,November,1779.61,251777.29
Bajra,33,2019,December,1873.59,173631.3
Bajra,33,2020,January,1908.48,96716.52
Bajra,33,2020,February,1771.59,55531.44
Bajra,33,2020,March,1729.43,30134.85
Bajra,33,2020,April,1812.07,15073.89
Bajra,33,2020,May,1587.46,32786.38
Bajra,33,2020,June,1542.55,87673.94
Bajra,33,2020,July,1381.87,82999.91
Bajra,33,2020,August,1345.33,33992.23
Bajra,33,2020,September,1298.25,55900.4
Bajra,33,2020,October,1331.17,128353.96
Bajra,33,2020,November,1350.55,108060.01
Bajra,33,2020,December,1331.89,94860.52
Bajra,33,2021,January,1309.03,80329.29
Bajra,33,2021,February,1253.67,73822.36
Bajra,33,2021,March,1249.63,61382.53
Bajra,33,2021,April,1330.9,45001.31
Bajra,33,2021,May,1368.44,30156.29
Bajra,33,2021,June,1357.51,94046.34
Bajra,33,2021,July,1359.61,121895.39
Bajra,33,2021,August,1578.24,38458.17
Bajra,33,2021,September,1532.4,51913.95
Bajra,33,2021,October,1546.22,128206.44
Bajra,33,2021,November,1713.83,121402.86
Bajra,33,2021,December,1692.75,124622.22
Bajra,33,2022,January,1726.7,98643.47
Bajra,33,2022,February,1811.67,65239.81
Bajra,33,2022,March,1974.27,50657.0
Bajra,33,2022,April,2125.48,44072.04
Bajra,33,2022,May,2093.59,46261.1
Bajra,33,2022,June,2099.09,69233.23
Bajra,33,2022,July,2036.71,61951.15
Bajra,33,2022,August,2109.35,50463.92
Bajra,33,2022,September,1832.75,133681.93
Bajra,33,2022,October,1813.47,208383.5
Bajra,33,2022,November,2099.68,187937.92
Bajra,33,2022,December,2212.38,134358.27
Bajra,33,2023,January,2309.42,82769.21
Bajra,33,2023,February,2279.85,57639.01
Bajra,33,2023,March,2260.4,38988.78
Bajra,33,2023,April,2330.97,36965.47
Bajra,33,2023,May,2257.32,63328.82
Bajra,33,2023,June,2118.12,94068.9
Bajra,33,2023,July,2080.64,81179.97
Bajra,33,2023,August,2045.51,68145.33
Bajra,33,2023,September,2057.5,140717.68
Bajra,33,2023,October,2109.27,244631.44
Bajra,33,2023,November,2345.0,134833.41
Bajra,33,2023,December,2315.64,108541.65
Bajra,33,2024,January,2342.17,67869.56
Bajra,33,2024,February,2332.25,55431.02
Bajra,33,2024,March,2374.99,45092.14
Bajra,33,2024,April,2305.92,36302.26
Bajra,33,2024,May,2454.27,63034.56
Bajra,33,2024,June,2213.38,90303.78
Bajra,33,2024,July,2193.71,165576.97
Bajra,33,2024,August,2356.14,76398.4
Bajra,33,2024,September,2318.78,116660.79
Bajra,33,2024,October,2483.99,308259.04
Bajra,33,2024,November,,
Bajra,33,2024,December,,
Barley,34,2011,January,1209.5,7783.12
Barley,34,2011,February,1198.33,7527.34
Barley,34,2011,March,917.54,77263.06
Barley,34,2011,April,995.32,438479.72
Barley,34,2011,May,1244.59,243852.45
Barley,34,2011,June,1159.12,197705.55
Barley,34,2011,July,1108.26,53285.92
Barley,34,2011,August,1076.43,26926.35
Barley,34,2011,September,1052.98,13368.07
Barley,34,2011,October,1000.2,8462.55
Barley,34,2011,November,998.33,11297.71
Barley,34,2011,December,1022.84,10662.92
Barley,34,2012,January,1099.35,7273.14
Barley,34,2012,February,1080.98,7357.93
Barley,34,2012,March,1263.41,79668.97
Barley,34,2012,April,1313.11,401864.72
Barley,34,2012,May,1275.63,183336.95
Barley,34,2012,June,1108.93,149256.09
Barley,34,2012,July,1160.37,123789.84
Barley,34,2012,August,1153.81,70562.21
Barley,34,2012,September,1064.21,34439.86
Barley,34,2012,October,1073.44,31621.38
Barley,34,2012,November,1258.66,20229.28
Barley,34,2012,December,1238.31,24841.57
Barley,34,2013,January,1268.06,14763.4
Barley,34,2013,February,1265.24,12481.15
Barley,34,2013,March,1134.93,50179.66
Barley,34,2013,April,1106.54,441510.32
Barley,34,2013,May,1131.48,220799.02
Barley,34,2013,June,1148.44,117130.41
Barley,34,2013,July,1151.73,36255.02
Barley,34,2013,August,1169.23,21374.57
Barley,34,2013,September,1150.55,25864.77
Barley,34,2013,October,1210.25,19891.11
Barley,34,2013,November,1240.4,13330.0
Barley,34,2013,December,1297.13,10725.8
Barley,34,2014,January,1291.61,9646.74
Barley,34,2014,February,1299.09,9967.19
Barley,34,2014,March,1163.35,51658.31
Barley,34,2014,April,1070.51,536154.79
Barley,34,2014,May,1152.05,187005.7
Barley,34,2014,June,1182.77,89490.45
Barley,34,2014,July,1250.16,28188.94
Barley,34,2014,August,1325.21,18139.78
Barley,34,2014,September,1308.96,14772.41
Barley,34,2014,October,1333.74,10037.84
Barley,34,2014,November,1426.28,15566.44
Barley,34,2014,December,1396.94,12387.9
Barley,34,2015,January,1447.65,8850.73
Barley,34,2015,February,1442.47,7441.27
Barley,34,2015,March,1101.77,63472.43
Barley,34,2015,April,1006.67,321265.79
Barley,34,2015,May,1167.3,118385.51
Barley,34,2015,June,1196.32,46863.18
Barley,34,2015,July,1223.08,17531.88
Barley,34,2015,August,1234.94,10717.8
Barley,34,2015,September,1236.21,10532.38
Barley,34,2015,October,1303.75,9868.93
Barley,34,2015,November,1424.87,8354.6
Barley,34,2015,December,1426.78,10101.79
Barley,34,2016,January,1454.98,8142.04
Barley,34,2016,February,1399.04,6440.33
Barley,34,2016,March,1297.44,46029.31
Barley,34,2016,April,1396.95,105476.86
Barley,34,2016,May,1507.13,44225.53
Barley,34,2016,June,1560.73,12621.81
Barley,34,2016,July,1596.19,8784.44
Barley,34,2016,August,1609.14,9859.93
Barley,34,2016,September,1643.55,9277.68
Barley,34,2016,October,1616.69,12661.43
Barley,34,2016,November,1764.45,6485.66
Barley,34,2016,December,1789.43,10713.83
Barley,34,2017,January,1836.36,8437.64
Barley,34,2017,February,1763.42,10429.54
Barley,34,2017,March,1398.43,72645.92
Barley,34,2017,April,1429.41,139898.93
Barley,34,2017,May,1476.58,45778.02
Barley,34,2017,June,1436.82,16252.56
Barley,34,2017,July,1431.33,13707.15
Barley,34,2017,August,1429.55,13223.09
Barley,34,2017,September,1469.94,14349.09
Barley,34,2017,October,1430.31,16802.13
Barley,34,2017,November,1399.58,22688.62
Barley,34,2017,December,1416.63,17897.12
Barley,34,2018,January,1490.83,15093.86
Barley,34,2018,February,1426.95,13609.06
Barley,34,2018,March,1254.71,104390.57
Barley,34,2018,April,1237.98,241150.83
Barley,34,2018,May,1346.78,63338.74
Barley,34,2018,June,1411.84,22462.54
Barley,34,2018,July,1465.8,14561.25
Barley,34,2018,August,1522.7,13999.61
Barley,34,2018,September,1562.79,13232.03
Barley,34,2018,October,1549.96,16197.77
Barley,34,2018,November,1599.07,13677.46
Barley,34,2018,December,1847.91,10932.43
Barley,34,2019,January,1764.52,11787.31
Barley,34,2019,February,1777.91,7528.86
Barley,34,2019,March,1514.79,82418.77
Barley,34,2019,April,1527.07,266507.17
Barley,34,2019,May,1649.41,62264.08
Barley,34,2019,June,1624.48,43973.02
Barley,34,2019,July,1731.85,21008.22
Barley,34,2019,August,1728.88,17869.06
Barley,34,2019,September,1750.61,14117.34
Barley,34,2019,October,1774.62,12684.85
Barley,34,2019,November,1828.69,13750.61
Barley,34,2019,December,1863.7,12207.35
Barley,34,2020,January,1921.9,9073.02
Barley,34,2020,February,1903.01,8408.63
Barley,34,2020,March,1607.67,14988.79
Barley,34,2020,April,1402.26,87563.06
Barley,34,2020,May,1434.03,67009.8
Barley,34,2020,June,1341.7,73543.38
Barley,34,2020,July,1305.0,25438.05
Barley,34,2020,August,1307.83,18319.01
Barley,34,2020,September,1409.46,8448.12
Barley,34,2020,October,1479.76,8396.79
Barley,34,2020,November,1524.18,7040.63
Barley,34,2020,December,1493.85,7191.23
Barley,34,2021,January,1502.69,7907.86
Barley,34,2021,February,1438.81,9397.74
Barley,34,2021,March,1441.88,45484.73
Barley,34,2021,April,1563.06,93548.71
Barley,34,2021,May,1652.36,10726.48
Barley,34,2021,June,1663.45,11035.41
Barley,34,2021,July,1685.16,8992.76
Barley,34,2021,August,1800.16,8171.8
Barley,34,2021,September,1867.4,7224.74
Barley,34,2021,October,1887.03,5230.33
Barley,34,2021,November,1955.57,5620.85
Barley,34,2021,December,2011.91,5976.72
Barley,34,2022,January,2044.31,6474.24
Barley,34,2022,February,2101.1,4807.6
Barley,34,2022,March,2592.24,71236.76
Barley,34,2022,April,2722.78,123025.8
Barley,34,2022,May,2605.58,42142.2
Barley,34,2022,June,2501.04,22079.82
Barley,34,2022,July,2494.46,13745.1
Barley,34,2022,August,2571.41,10061.97
Barley,34,2022,September,2602.77,9756.5
Barley,34,2022,October,2613.25,8102.87
Barley,34,2022,November,2641.52,11273.58
Barley,34,2022,December,2723.38,9608.4
Barley,34,2023,January,2779.6,8854.7
Barley,34,2023,February,2734.75,11508.89
Barley,34,2023,March,2025.72,71887.71
Barley,34,2023,April,1892.06,179040.78
Barley,34,2023,May,1854.39,91865.8
Barley,34,2023,June,1812.19,44482.61
Barley,34,2023,July,1829.89,25252.73
Barley,34,2023,August,1899.41,19335.19
Barley,34,2023,September,1900.06,16026.14
Barley,34,2023,October,1995.98,26890.7
Barley,34,2023,November,1946.65,15764.81
Barley,34,2023,December,1971.52,15171.23
Barley,34,2024,January,2032.29,9413.82
Barley,34,2024,February,2038.75,10664.26
Barley,34,2024,March,1889.75,56376.95
Barley,34,2024,April,1781.01,198530.93
Barley,34,2024,May,1971.75,52630.35
Barley,34,2024,June,2132.21,16367.54
Barley,34,2024,July,2148.67,9766.31
Barley,34,2024,August,2210.82,12791.05
Barley,34,2024,September,2228.9,11803.07
Barley,34,2024,October,2305.93,7308.62
Barley,34,2024,November,,
Barley,34,2024,December,,
Castorseed,36,2011,January,4365.23,78430.73
Castorseed,36,2011,February,5104.7,97102.08
Castorseed,36,2011,March,4619.37,107819.74
Castorseed,36,2011,April,4741.78,202852.81
Castorseed,36,2011,May,4530.32,147468.38
Castorseed,36,2011,June,4352.97,104614.07
Castorseed,36,2011,July,4656.83,75815.42
Castorseed,36,2011,August,4826.16,45368.42
Castorseed,36,2011,September,4415.39,44209.86
Castorseed,36,2011,October,3904.1,27995.03
Castorseed,36,2011,November,3965.12,38661.13
Castorseed,36,2011,December,3844.21,51955.45
Castorseed,36,2012,January,3565.35,76525.44
Castorseed,36,2012,February,3648.47,118226.4
Castorseed,36,2012,March,3454.39,162839.84
Castorseed,36,2012,April,3229.03,289210.97
Castorseed,36,2012,May,2969.18,444862.63
Castorseed,36,2012,June,2945.14,173161.19
Castorseed,36,2012,July,3492.7,167837.42
Castorseed,36,2012,August,4078.14,121466.83
Castorseed,36,2012,September,3537.26,34435.41
Castorseed,36,2012,October,3423.22,53377.8
Castorseed,36,2012,November,3285.14,40446.8
Castorseed,36,2012,December,3483.1,51066.51
Castorseed,36,2013,January,3522.18,105003.43
Castorseed,36,2013,February,3479.64,157455.73
Castorseed,36,2013,March,3498.22,187828.73
Castorseed,36,2013,April,3373.77,248814.28
Castorseed,36,2013,May,3264.93,273872.15
Castorseed,36,2013,June,3379.27,156929.35
Castorseed,36,2013,July,3406.33,86040.99
Castorseed,36,2013,August,3418.21,75316.73
Castorseed,36,2013,September,3511.56,96224.56
Castorseed,36,2013,October,3436.54,109693.44
Castorseed,36,2013,November,3592.04,94484.31
Castorseed,36,2013,December,4119.19,152150.64
Castorseed,36,2014,January,4127.93,133104.66
Castorseed,36,2014,February,3912.17,99418.96
Castorseed,36,2014,March,3867.25,128293.76
Castorseed,36,2014,April,3540.57,273173.54
Castorseed,36,2014,May,3744.25,233392.54
Castorseed,36,2014,June,3741.15,148410.91
Castorseed,36,2014,July,4092.88,97994.53
Castorseed,36,2014,August,4027.72,51116.61
Castorseed,36,2014,September,4018.55,88689.12
Castorseed,36,2014,October,4188.27,118604.67
Castorseed,36,2014,November,4371.56,113177.73
Castorseed,36,2014,December,4244.77,97439.39
Castorseed,36,2015,January,4189.65,74418.1
Castorseed,36,2015,February,3646.29,98878.44
Castorseed,36,2015,March,3488.14,117390.09
Castorseed,36,2015,April,3486.18,311359.73
Castorseed,36,2015,May,3622.15,348155.64
Castorseed,36,2015,June,3873.41,120380.67
Castorseed,36,2015,July,3813.93,42793.32
Castorseed,36,2015,August,3834.76,51952.41
Castorseed,36,2015,September,3966.29,66621.47
Castorseed,36,2015,October,3938.65,71341.3
Castorseed,36,2015,November,3944.3,34635.41
Castorseed,36,2015,December,3683.43,32218.28
Castorseed,36,2016,January,3289.61,33560.8
